id,start_date,season,season_type,week,neutral_site,home_team,home_conference,home_elo,home_talent,away_team,away_conference,away_talent,away_elo,home_points,away_points,margin,spread,home_adjusted_epa,home_adjusted_epa_allowed,away_adjusted_epa,away_adjusted_epa_allowed,home_adjusted_rushing_epa,home_adjusted_rushing_epa_allowed,away_adjusted_rushing_epa,away_adjusted_rushing_epa_allowed,home_adjusted_passing_epa,home_adjusted_passing_epa_allowed,away_adjusted_passing_epa,away_adjusted_passing_epa_allowed,home_adjusted_success,home_adjusted_success_allowed,away_adjusted_success,away_adjusted_success_allowed,home_adjusted_standard_down_success,home_adjusted_standard_down_success_allowed,away_adjusted_standard_down_success,away_adjusted_standard_down_success_allowed,home_adjusted_passing_down_success,home_adjusted_passing_down_success_allowed,away_adjusted_passing_down_success,away_adjusted_passing_down_success_allowed,home_adjusted_line_yards,home_adjusted_line_yards_allowed,away_adjusted_line_yards,away_adjusted_line_yards_allowed,home_adjusted_second_level_yards,home_adjusted_second_level_yards_allowed,away_adjusted_second_level_yards,away_adjusted_second_level_yards_allowed,home_adjusted_open_field_yards,home_adjusted_open_field_yards_allowed,away_adjusted_open_field_yards,away_adjusted_open_field_yards_allowed,home_adjusted_explosiveness,home_adjusted_explosiveness_allowed,away_adjusted_explosiveness,away_adjusted_explosiveness_allowed,home_adjusted_rush_explosiveness,home_adjusted_rush_explosiveness_allowed,away_adjusted_rush_explosiveness,away_adjusted_rush_explosiveness_allowed,home_adjusted_pass_explosiveness,home_adjusted_pass_explosiveness_allowed,away_adjusted_pass_explosiveness,away_adjusted_pass_explosiveness_allowed,home_total_havoc_offense,home_front_seven_havoc_offense,home_db_havoc_offense,away_total_havoc_offense,away_front_seven_havoc_offense,away_db_havoc_offense,home_total_havoc_defense,home_front_seven_havoc_defense,home_db_havoc_defense,away_total_havoc_defense,away_front_seven_havoc_defense,away_db_havoc_defense,home_points_per_opportunity_offense,away_points_per_opportunity_offense,home_points_per_opportunity_defense,away_points_per_opportunity_defense,home_avg_start_offense,home_avg_start_defense,away_avg_start_offense,away_avg_start_defense,game_key,conference_game
401754543,2025-09-26 23:00:00,2025,regular,5,False,Virginia,ACC,1375.0,566.6466098505614,Florida State,ACC,792.1865104670695,1383.0,0.0,0.0,0.0,0.0,0.1548425259635764,0.1533431902674053,0.1540900578493878,0.1576809762050858,0.0995923565582385,0.1002500401453904,0.1001014465165609,0.1017606185610514,0.2313489162443004,0.2281179740483076,0.2304154760970632,0.235558862029668,0.4266249619559238,0.4261625933627205,0.4230977993537672,0.426689122546779,0.4723310812726085,0.4695477869300853,0.4659903318363647,0.4720705341968718,0.3313354843709949,0.3346575383325708,0.3339751524243557,0.3317128507962592,2.881578296996566,2.896658666003707,2.9024222085725153,2.904917349103203,1.0924999370760649,1.091358424893409,1.0882670082603352,1.0961903596486664,1.294859728445841,1.2973684486249022,1.304706376268839,1.2748546941993864,1.203656485236094,1.205248768332125,1.2066942616681853,1.202086397330135,0.947257151516516,0.9484802699704222,0.9473567086864187,0.9456531340109656,1.612143990178116,1.60962568011984,1.6188287045575809,1.6160556525561487,0.1723974631425877,0.1104379039037285,0.0619595592388591,0.1709713683258938,0.1090231088136322,0.0619482595122615,0.1659143391266388,0.1043959279899387,0.0615184111367,0.1657386770128731,0.1051118676700835,0.0606268093427895,3.362278419079173,3.487030555143067,3.621928084565672,3.5268185635916973,69.409,70.036,69.415,70.119,2025_5_Virginia_Florida_State,True
401756902,2025-09-27 01:00:00,2025,regular,5,False,Arizona State,B12,1712.0,649.9974232663017,TCU,B12,696.0399560051139,1614.0,0.0,0.0,0.0,0.0,0.1548425259635764,0.1533431902674053,0.1540900578493878,0.1576809762050858,0.0995923565582385,0.1002500401453904,0.1001014465165609,0.1017606185610514,0.2313489162443004,0.2281179740483076,0.2304154760970632,0.235558862029668,0.4266249619559238,0.4261625933627205,0.4230977993537672,0.426689122546779,0.4723310812726085,0.4695477869300853,0.4659903318363647,0.4720705341968718,0.3313354843709949,0.3346575383325708,0.3339751524243557,0.3317128507962592,2.881578296996566,2.896658666003707,2.9024222085725153,2.904917349103203,1.0924999370760649,1.091358424893409,1.0882670082603352,1.0961903596486664,1.294859728445841,1.2973684486249022,1.304706376268839,1.2748546941993864,1.203656485236094,1.205248768332125,1.2066942616681853,1.202086397330135,0.947257151516516,0.9484802699704222,0.9473567086864187,0.9456531340109656,1.612143990178116,1.60962568011984,1.6188287045575809,1.6160556525561487,0.1723974631425877,0.1104379039037285,0.0619595592388591,0.1709713683258938,0.1090231088136322,0.0619482595122615,0.1659143391266388,0.1043959279899387,0.0615184111367,0.1657386770128731,0.1051118676700835,0.0606268093427895,3.362278419079173,3.487030555143067,3.621928084565672,3.5268185635916973,69.409,70.036,69.415,70.119,2025_5_Arizona_State_TCU,True
401752939,2025-09-27 02:30:00,2025,regular,5,False,Oregon State,PAC,1360.0,789.6636916798763,Houston,B12,570.8245963551024,1309.0,0.0,0.0,0.0,0.0,0.1548425259635764,0.1533431902674053,0.1540900578493878,0.1576809762050858,0.0995923565582385,0.1002500401453904,0.1001014465165609,0.1017606185610514,0.2313489162443004,0.2281179740483076,0.2304154760970632,0.235558862029668,0.4266249619559238,0.4261625933627205,0.4230977993537672,0.426689122546779,0.4723310812726085,0.4695477869300853,0.4659903318363647,0.4720705341968718,0.3313354843709949,0.3346575383325708,0.3339751524243557,0.3317128507962592,2.881578296996566,2.896658666003707,2.9024222085725153,2.904917349103203,1.0924999370760649,1.091358424893409,1.0882670082603352,1.0961903596486664,1.294859728445841,1.2973684486249022,1.304706376268839,1.2748546941993864,1.203656485236094,1.205248768332125,1.2066942616681853,1.202086397330135,0.947257151516516,0.9484802699704222,0.9473567086864187,0.9456531340109656,1.612143990178116,1.60962568011984,1.6188287045575809,1.6160556525561487,0.1723974631425877,0.1104379039037285,0.0619595592388591,0.1709713683258938,0.1090231088136322,0.0619482595122615,0.1659143391266388,0.1043959279899387,0.0615184111367,0.1657386770128731,0.1051118676700835,0.0606268093427895,3.362278419079173,3.487030555143067,3.621928084565672,3.5268185635916973,69.409,70.036,69.415,70.119,2025_5_Oregon_State_Houston,False
401760379,2025-09-27 04:00:00,2025,regular,5,False,Boise State,MWC,1748.0,564.5408864989334,App State,SBC,702.4226560943891,1405.0,0.0,0.0,0.0,0.0,0.1548425259635764,0.1533431902674053,0.1540900578493878,0.1576809762050858,0.0995923565582385,0.1002500401453904,0.1001014465165609,0.1017606185610514,0.2313489162443004,0.2281179740483076,0.2304154760970632,0.235558862029668,0.4266249619559238,0.4261625933627205,0.4230977993537672,0.426689122546779,0.4723310812726085,0.4695477869300853,0.4659903318363647,0.4720705341968718,0.3313354843709949,0.3346575383325708,0.3339751524243557,0.3317128507962592,2.881578296996566,2.896658666003707,2.9024222085725153,2.904917349103203,1.0924999370760649,1.091358424893409,1.0882670082603352,1.0961903596486664,1.294859728445841,1.2973684486249022,1.304706376268839,1.2748546941993864,1.203656485236094,1.205248768332125,1.2066942616681853,1.202086397330135,0.947257151516516,0.9484802699704222,0.9473567086864187,0.9456531340109656,1.612143990178116,1.60962568011984,1.6188287045575809,1.6160556525561487,0.1723974631425877,0.1104379039037285,0.0619595592388591,0.1709713683258938,0.1090231088136322,0.0619482595122615,0.1659143391266388,0.1043959279899387,0.0615184111367,0.1657386770128731,0.1051118676700835,0.0606268093427895,3.362278419079173,3.487030555143067,3.621928084565672,3.5268185635916973,69.409,70.036,69.415,70.119,2025_5_Boise_State_App_State,False
401754544,2025-09-27 04:00:00,2025,regular,5,False,Boston College,ACC,1506.0,822.7401211198049,California,ACC,430.1620217765704,1606.0,0.0,0.0,0.0,0.0,0.1548425259635764,0.1533431902674053,0.1540900578493878,0.1576809762050858,0.0995923565582385,0.1002500401453904,0.1001014465165609,0.1017606185610514,0.2313489162443004,0.2281179740483076,0.2304154760970632,0.235558862029668,0.4266249619559238,0.4261625933627205,0.4230977993537672,0.426689122546779,0.4723310812726085,0.4695477869300853,0.4659903318363647,0.4720705341968718,0.3313354843709949,0.3346575383325708,0.3339751524243557,0.3317128507962592,2.881578296996566,2.896658666003707,2.9024222085725153,2.904917349103203,1.0924999370760649,1.091358424893409,1.0882670082603352,1.0961903596486664,1.294859728445841,1.2973684486249022,1.304706376268839,1.2748546941993864,1.203656485236094,1.205248768332125,1.2066942616681853,1.202086397330135,0.947257151516516,0.9484802699704222,0.9473567086864187,0.9456531340109656,1.612143990178116,1.60962568011984,1.6188287045575809,1.6160556525561487,0.1723974631425877,0.1104379039037285,0.0619595592388591,0.1709713683258938,0.1090231088136322,0.0619482595122615,0.1659143391266388,0.1043959279899387,0.0615184111367,0.1657386770128731,0.1051118676700835,0.0606268093427895,3.362278419079173,3.487030555143067,3.621928084565672,3.5268185635916973,69.409,70.036,69.415,70.119,2025_5_Boston_College_California,True
401757170,2025-09-27 04:00:00,2025,regular,5,False,Buffalo,MAC,1259.0,626.0001009076224,UConn,Ind,526.5349603366619,1414.0,0.0,0.0,0.0,0.0,0.1548425259635764,0.1533431902674053,0.1540900578493878,0.1576809762050858,0.0995923565582385,0.1002500401453904,0.1001014465165609,0.1017606185610514,0.2313489162443004,0.2281179740483076,0.2304154760970632,0.235558862029668,0.4266249619559238,0.4261625933627205,0.4230977993537672,0.426689122546779,0.4723310812726085,0.4695477869300853,0.4659903318363647,0.4720705341968718,0.3313354843709949,0.3346575383325708,0.3339751524243557,0.3317128507962592,2.881578296996566,2.896658666003707,2.9024222085725153,2.904917349103203,1.0924999370760649,1.091358424893409,1.0882670082603352,1.0961903596486664,1.294859728445841,1.2973684486249022,1.304706376268839,1.2748546941993864,1.203656485236094,1.205248768332125,1.2066942616681853,1.202086397330135,0.947257151516516,0.9484802699704222,0.9473567086864187,0.9456531340109656,1.612143990178116,1.60962568011984,1.6188287045575809,1.6160556525561487,0.1723974631425877,0.1104379039037285,0.0619595592388591,0.1709713683258938,0.1090231088136322,0.0619482595122615,0.1659143391266388,0.1043959279899387,0.0615184111367,0.1657386770128731,0.1051118676700835,0.0606268093427895,3.362278419079173,3.487030555143067,3.621928084565672,3.5268185635916973,69.409,70.036,69.415,70.119,2025_5_Buffalo_UConn,False
401762826,2025-09-27 04:00:00,2025,regular,5,False,Central Michigan,MAC,1094.0,204.94272432198977,Eastern Michigan,MAC,731.4634806512195,1183.0,0.0,0.0,0.0,0.0,0.1548425259635764,0.1533431902674053,0.1540900578493878,0.1576809762050858,0.0995923565582385,0.1002500401453904,0.1001014465165609,0.1017606185610514,0.2313489162443004,0.2281179740483076,0.2304154760970632,0.235558862029668,0.4266249619559238,0.4261625933627205,0.4230977993537672,0.426689122546779,0.4723310812726085,0.4695477869300853,0.4659903318363647,0.4720705341968718,0.3313354843709949,0.3346575383325708,0.3339751524243557,0.3317128507962592,2.881578296996566,2.896658666003707,2.9024222085725153,2.904917349103203,1.0924999370760649,1.091358424893409,1.0882670082603352,1.0961903596486664,1.294859728445841,1.2973684486249022,1.304706376268839,1.2748546941993864,1.203656485236094,1.205248768332125,1.2066942616681853,1.202086397330135,0.947257151516516,0.9484802699704222,0.9473567086864187,0.9456531340109656,1.612143990178116,1.60962568011984,1.6188287045575809,1.6160556525561487,0.1723974631425877,0.1104379039037285,0.0619595592388591,0.1709713683258938,0.1090231088136322,0.0619482595122615,0.1659143391266388,0.1043959279899387,0.0615184111367,0.1657386770128731,0.1051118676700835,0.0606268093427895,3.362278419079173,3.487030555143067,3.621928084565672,3.5268185635916973,69.409,70.036,69.415,70.119,2025_5_Central_Michigan_Eastern_Michigan,True
401762472,2025-09-27 04:00:00,2025,regular,5,False,Florida Atlantic,AAC,1095.0,546.5794889820379,Memphis,AAC,582.9737818063779,1621.0,0.0,0.0,0.0,0.0,0.1548425259635764,0.1533431902674053,0.1540900578493878,0.1576809762050858,0.0995923565582385,0.1002500401453904,0.1001014465165609,0.1017606185610514,0.2313489162443004,0.2281179740483076,0.2304154760970632,0.235558862029668,0.4266249619559238,0.4261625933627205,0.4230977993537672,0.426689122546779,0.4723310812726085,0.4695477869300853,0.4659903318363647,0.4720705341968718,0.3313354843709949,0.3346575383325708,0.3339751524243557,0.3317128507962592,2.881578296996566,2.896658666003707,2.9024222085725153,2.904917349103203,1.0924999370760649,1.091358424893409,1.0882670082603352,1.0961903596486664,1.294859728445841,1.2973684486249022,1.304706376268839,1.2748546941993864,1.203656485236094,1.205248768332125,1.2066942616681853,1.202086397330135,0.947257151516516,0.9484802699704222,0.9473567086864187,0.9456531340109656,1.612143990178116,1.60962568011984,1.6188287045575809,1.6160556525561487,0.1723974631425877,0.1104379039037285,0.0619595592388591,0.1709713683258938,0.1090231088136322,0.0619482595122615,0.1659143391266388,0.1043959279899387,0.0615184111367,0.1657386770128731,0.1051118676700835,0.0606268093427895,3.362278419079173,3.487030555143067,3.621928084565672,3.5268185635916973,69.409,70.036,69.415,70.119,2025_5_Florida_Atlantic_Memphis,True
401752850,2025-09-27 04:00:00,2025,regular,5,False,Illinois,B1G,1597.0,456.29908074569096,USC,B1G,277.84172754767934,1751.0,0.0,0.0,0.0,0.0,0.1548425259635764,0.1533431902674053,0.1540900578493878,0.1576809762050858,0.0995923565582385,0.1002500401453904,0.1001014465165609,0.1017606185610514,0.2313489162443004,0.2281179740483076,0.2304154760970632,0.235558862029668,0.4266249619559238,0.4261625933627205,0.4230977993537672,0.426689122546779,0.4723310812726085,0.4695477869300853,0.4659903318363647,0.4720705341968718,0.3313354843709949,0.3346575383325708,0.3339751524243557,0.3317128507962592,2.881578296996566,2.896658666003707,2.9024222085725153,2.904917349103203,1.0924999370760649,1.091358424893409,1.0882670082603352,1.0961903596486664,1.294859728445841,1.2973684486249022,1.304706376268839,1.2748546941993864,1.203656485236094,1.205248768332125,1.2066942616681853,1.202086397330135,0.947257151516516,0.9484802699704222,0.9473567086864187,0.9456531340109656,1.612143990178116,1.60962568011984,1.6188287045575809,1.6160556525561487,0.1723974631425877,0.1104379039037285,0.0619595592388591,0.1709713683258938,0.1090231088136322,0.0619482595122615,0.1659143391266388,0.1043959279899387,0.0615184111367,0.1657386770128731,0.1051118676700835,0.0606268093427895,3.362278419079173,3.487030555143067,3.621928084565672,3.5268185635916973,69.409,70.036,69.415,70.119,2025_5_Illinois_USC,True
401752853,2025-09-27 04:00:00,2025,regular,5,False,Iowa,B1G,1786.0,595.0234041653423,Indiana,B1G,940.958063279932,1842.0,0.0,0.0,0.0,0.0,0.1548425259635764,0.1533431902674053,0.1540900578493878,0.1576809762050858,0.0995923565582385,0.1002500401453904,0.1001014465165609,0.1017606185610514,0.2313489162443004,0.2281179740483076,0.2304154760970632,0.235558862029668,0.4266249619559238,0.4261625933627205,0.4230977993537672,0.426689122546779,0.4723310812726085,0.4695477869300853,0.4659903318363647,0.4720705341968718,0.3313354843709949,0.3346575383325708,0.3339751524243557,0.3317128507962592,2.881578296996566,2.896658666003707,2.9024222085725153,2.904917349103203,1.0924999370760649,1.091358424893409,1.0882670082603352,1.0961903596486664,1.294859728445841,1.2973684486249022,1.304706376268839,1.2748546941993864,1.203656485236094,1.205248768332125,1.2066942616681853,1.202086397330135,0.947257151516516,0.9484802699704222,0.9473567086864187,0.9456531340109656,1.612143990178116,1.60962568011984,1.6188287045575809,1.6160556525561487,0.1723974631425877,0.1104379039037285,0.0619595592388591,0.1709713683258938,0.1090231088136322,0.0619482595122615,0.1659143391266388,0.1043959279899387,0.0615184111367,0.1657386770128731,0.1051118676700835,0.0606268093427895,3.362278419079173,3.487030555143067,3.621928084565672,3.5268185635916973,69.409,70.036,69.415,70.119,2025_5_Iowa_Indiana,True
